created_on,name,database_name,schema_name,kind,comment,cluster_by,rows,bytes,owner,retention_time,automatic_clustering,change_tracking,is_external
2020-11-14 18:18:45.878 -0800,TRND_SBST_DISAGG_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",396018086608,6280053037056,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 02:38:16.718 -0800,TRND_SBST_DISAGG_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",397338382960,6300449873920,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 21:05:27.584 -0800,TRND_SBST_DISAGG_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",398920794121,6323609810432,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 01:20:40.180 -0800,TRND_SBST_DISAGG_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",396832967253,6288549721600,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 18:34:20.388 -0800,TRND_SBST_DISAGG_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",398275677698,6310778281984,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 11:09:02.334 -0800,TRND_SBST_DISAGG_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",399783480036,6333956865024,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 20:47:11.075 -0800,TRND_SBST_DISAGG_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",401288475417,6356905070080,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 12:18:44.875 -0800,TRND_SBST_DISAGG_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",398392143233,6306046892544,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:22:34.293 -0700,TRND_SBST_DISAGG_EQ_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:31:45.419 -0800,TRND_SBST_DISAGG_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",180772392311,2849260257792,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:07:21.581 -0800,TRND_SBST_DISAGG_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",181934076457,2866842114560,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 03:59:47.303 -0800,TRND_SBST_DISAGG_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",184246100258,2903354790400,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:58:44.363 -0800,TRND_SBST_DISAGG_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",184918037256,2913124920320,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:14:45.218 -0800,TRND_SBST_DISAGG_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",185574377700,2924777637888,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:28:06.608 -0800,TRND_SBST_DISAGG_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",186331229680,2936305114112,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:52.131 -0800,TRND_SBST_DISAGG_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",187143214382,2949031135744,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:18:33.203 -0800,TRND_SBST_DISAGG_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",182432526914,2873074408448,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:57:46.831 -0800,TRND_SBST_DISAGG_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID )",181223200060,2851946405888,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:19:59.053 -0700,TRND_SBST_DISAGG_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:20:03.960 -0700,TRND_SBST_DISAGG_NON_ADD_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:23:10.470 -0700,TRND_SBST_DISAGG_NON_BL_EQ_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:20:12.887 -0700,TRND_SBST_DISAGG_NON_BL_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:06:49.418 -0800,TRND_SBST_DISAGG_REACH_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",234099736914,1860886715392,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 19:14:40.602 -0800,TRND_SBST_DISAGG_REACH_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",234984849535,1867399239168,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 03:52:22.386 -0800,TRND_SBST_DISAGG_REACH_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",235763314661,1873132683264,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:03:18.574 -0800,TRND_SBST_DISAGG_REACH_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",236481227395,1878275704320,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 02:25:10.555 -0800,TRND_SBST_DISAGG_REACH_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",235207961343,1867489686528,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 19:30:59.364 -0800,TRND_SBST_DISAGG_REACH_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",236020720703,1873395363840,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 12:14:50.231 -0800,TRND_SBST_DISAGG_REACH_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",236866394563,1879784175616,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 21:46:41.217 -0800,TRND_SBST_DISAGG_REACH_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",237791788148,1886586015744,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:16:40.394 -0800,TRND_SBST_DISAGG_REACH_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",236060829123,1870794902016,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 20:31:45.189 -0800,TRND_SBST_DISAGG_REACH_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",113122039576,866165405696,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 20:07:21.287 -0800,TRND_SBST_DISAGG_REACH_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",113754883576,871056706560,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 03:59:47.025 -0800,TRND_SBST_DISAGG_REACH_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",115200885523,882919412224,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-28 22:58:44.051 -0800,TRND_SBST_DISAGG_REACH_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",115451915007,884425766400,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 03:14:44.939 -0800,TRND_SBST_DISAGG_REACH_MFR_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",116270132298,892259045888,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 20:28:06.337 -0800,TRND_SBST_DISAGG_REACH_MFR_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",116724766466,895560317952,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 13:09:51.704 -0800,TRND_SBST_DISAGG_REACH_MFR_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",117207327945,899038391808,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-26 22:18:32.876 -0800,TRND_SBST_DISAGG_REACH_MFR_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",114215411047,871761481216,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 13:57:46.502 -0800,TRND_SBST_DISAGG_REACH_MFR_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR( PRD_ID,POD_ID,CSL_ID)",113333940660,864422137344,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-08-03 17:20:08.748 -0700,TRND_SBST_DISAGG_REACH_NODATA,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,,0,0,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 23:07:11.356 -0800,V_ACCOUNT_ITEM_FSLS_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4227557869,30698204160,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 22:08:12.716 -0800,V_ACCOUNT_ITEM_FSLS_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4241186206,30797047808,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 06:48:41.147 -0800,V_ACCOUNT_ITEM_FSLS_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4264344474,30964961792,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-29 01:02:57.298 -0800,V_ACCOUNT_ITEM_FSLS_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4282934464,31099790848,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-06 05:52:02.207 -0800,V_ACCOUNT_ITEM_FSLS_20201128,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4303256076,31247715328,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-12 22:32:43.166 -0800,V_ACCOUNT_ITEM_FSLS_20201205,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4324126897,31399181824,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-20 15:14:40.064 -0800,V_ACCOUNT_ITEM_FSLS_20201212,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4301790544,31237113856,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-12-27 00:54:50.694 -0800,V_ACCOUNT_ITEM_FSLS_20201219,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4315663165,31337781248,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2021-01-03 18:15:47.878 -0800,V_ACCOUNT_ITEM_FSLS_20201226,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4297138192,31203526656,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-07 23:19:40.100 -0800,V_ACCOUNT_ITEM_FSLS_MFR_20201031,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4227557869,30698378752,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-14 22:20:09.163 -0800,V_ACCOUNT_ITEM_FSLS_MFR_20201107,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4241186206,30797228032,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-22 07:01:18.306 -0800,V_ACCOUNT_ITEM_FSLS_MFR_20201114,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4264344474,30965158912,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
2020-11-29 01:15:20.748 -0800,V_ACCOUNT_ITEM_FSLS_MFR_20201121,CSNLSSYNDPI_PROD,PUBLIC,TABLE,,"LINEAR(ACCT_KEY,PRDC_KEY)",4282934464,31100000256,NIELSENBUY_CS_OD_BE_RW_ROLE,1,OFF,OFF,N
